flow_cfs,flowurl,governing_location,graphurl,lastupdate,lastupdate_age,name,org,stage_ft,stageurl,stationid,stationurl,status,discharge,height,Latitude,Longitude,ObjectId,x,y
1.27,"https://waterservices.usgs.gov/nwis/iv/?sites=08053430&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08053430&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Denton Ck at CR 2513 nr Decatur, TX",USGS,16.12,"https://waterservices.usgs.gov/nwis/iv/?sites=08053430&parameterCd=00065&format=waterml,2.0&period=P7D",US08053430,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08053430,,,,33.27792,-97.41704,740,-97.4170416997207,33.2779166702132
11.5,"https://waterservices.usgs.gov/nwis/iv/?sites=08053500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08053500&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Denton Ck nr Justin, TX",USGS,2.35,"https://waterservices.usgs.gov/nwis/iv/?sites=08053500&parameterCd=00065&format=waterml,2.0&period=P7D",US08053500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08053500,,,,33.11901,-97.29057,741,-97.2905731999128,33.119010029779
174,"https://waterservices.usgs.gov/nwis/iv/?sites=08055000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08055000&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Denton Ck nr Grapevine, TX",USGS,5.88,"https://waterservices.usgs.gov/nwis/iv/?sites=08055000&parameterCd=00065&format=waterml,2.0&period=P7D",US08055000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08055000,,,,32.98707,-97.01279,742,-97.0127857003506,32.9870676996654
164,"https://waterservices.usgs.gov/nwis/iv/?sites=08055500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08055500&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Elm Fk Trinity Rv nr Carrollton, TX",USGS,3.42,"https://waterservices.usgs.gov/nwis/iv/?sites=08055500&parameterCd=00065&format=waterml,2.0&period=P7D",US08055500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08055500,,,,32.96596,-96.94445,743,-96.9444499996948,32.9659569999749
214,"https://waterservices.usgs.gov/nwis/iv/?sites=08055560&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08055560&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Elm Fk Trinity Rv at Spur 348, Irving, TX",USGS,11.93,"https://waterservices.usgs.gov/nwis/iv/?sites=08055560&parameterCd=00065&format=waterml,2.0&period=P7D",US08055560,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08055560,,,,32.87333,-96.93056,744,-96.9305555999902,32.8733333297293
1.95,"https://waterservices.usgs.gov/nwis/iv/?sites=08056500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08056500&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Turtle Ck at Dallas, TX",USGS,1.59,"https://waterservices.usgs.gov/nwis/iv/?sites=08056500&parameterCd=00065&format=waterml,2.0&period=P7D",US08056500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08056500,,,,32.80735,-96.8025,745,-96.8025012997197,32.8073505503747
503,"https://waterservices.usgs.gov/nwis/iv/?sites=08057000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08057000&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Trinity Rv at Dallas, TX",USGS,12.07,"https://waterservices.usgs.gov/nwis/iv/?sites=08057000&parameterCd=00065&format=waterml,2.0&period=P7D",US08057000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08057000,,,,32.77485,-96.82195,746,-96.8219464003447,32.7748517001945
0.78,"https://waterservices.usgs.gov/nwis/iv/?sites=08057200&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08057200&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"White Rk Ck at Greenville Ave, Dallas, TX",USGS,69.48,"https://waterservices.usgs.gov/nwis/iv/?sites=08057200&parameterCd=00065&format=waterml,2.0&period=P7D",US08057200,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08057200,,,,32.88929,-96.75667,747,-96.7566663999763,32.8892920702064
7.87,"https://waterservices.usgs.gov/nwis/iv/?sites=08057300&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08057300&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"White Rk Ck at White Rk Lk, Dallas, TX",USGS,21.01,"https://waterservices.usgs.gov/nwis/iv/?sites=08057300&parameterCd=00065&format=waterml,2.0&period=P7D",US08057300,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08057300,,,,32.80874,-96.72583,748,-96.7258320000384,32.8087390399925
223,"https://waterservices.usgs.gov/nwis/iv/?sites=08057410&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08057410&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"Trinity Rv bl Dallas, TX",USGS,1.07,"https://waterservices.usgs.gov/nwis/iv/?sites=08057410&parameterCd=00065&format=waterml,2.0&period=P7D",US08057410,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08057410,,,,32.70763,-96.73583,749,-96.7358319002541,32.7076313903776
10.3,"https://waterservices.usgs.gov/nwis/iv/?sites=08059000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08059000&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"E Fk Trinity Rv nr McKinney, TX",USGS,4.14,"https://waterservices.usgs.gov/nwis/iv/?sites=08059000&parameterCd=00065&format=waterml,2.0&period=P7D",US08059000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08059000,,,,33.20373,-96.59583,750,-96.5958239996706,33.2037272401289
21.6,"https://waterservices.usgs.gov/nwis/iv/?sites=08059350&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08059350&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Indian Ck at SH 78 nr Farmersville, TX",USGS,6.54,"https://waterservices.usgs.gov/nwis/iv/?sites=08059350&parameterCd=00065&format=waterml,2.0&period=P7D",US08059350,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08059350,,,,33.225,-96.37305,751,-96.3730556001452,33.2250000003049
0.02,"https://waterservices.usgs.gov/nwis/iv/?sites=08059400&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08059400&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Sister Grove Ck nr Blue Ridge, TX",USGS,11.63,"https://waterservices.usgs.gov/nwis/iv/?sites=08059400&parameterCd=00065&format=waterml,2.0&period=P7D",US08059400,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08059400,,,,33.29456,-96.48304,752,-96.4830412999786,33.2945578599737
2.85,"https://waterservices.usgs.gov/nwis/iv/?sites=08059590&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08059590&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Wilson Ck Dws of Hwy 75 at McKinney, TX",USGS,2.75,"https://waterservices.usgs.gov/nwis/iv/?sites=08059590&parameterCd=00065&format=waterml,2.0&period=P7D",US08059590,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08059590,,,,33.18485,-96.63805,753,-96.638050000405,33.184849999885
,"https://waterservices.usgs.gov/nwis/iv/?sites=08061000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08061000&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"E Fk Trinity Rv nr Lavon, TX",USGS,4.87,"https://waterservices.usgs.gov/nwis/iv/?sites=08061000&parameterCd=00065&format=waterml,2.0&period=P7D",US08061000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08061000,,,,33.02373,-96.47554,754,-96.475542899707,33.0237306601644
1.41,"https://waterservices.usgs.gov/nwis/iv/?sites=08061480&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08061480&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Squabble Ck at Shores Blvd nr Rockwall, TX",USGS,4.1,"https://waterservices.usgs.gov/nwis/iv/?sites=08061480&parameterCd=00065&format=waterml,2.0&period=P7D",US08061480,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08061480,,,,32.95225,-96.47364,755,-96.473638899801,32.9522500000955
62.5,"https://waterservices.usgs.gov/nwis/iv/?sites=08061540&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08061540&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Rowlett Ck nr Sachse, TX",USGS,4.87,"https://waterservices.usgs.gov/nwis/iv/?sites=08061540&parameterCd=00065&format=waterml,2.0&period=P7D",US08061540,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08061540,,,,32.95984,-96.61444,756,-96.61443780023,32.9598444697857
1.47,"https://waterservices.usgs.gov/nwis/iv/?sites=08061548&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08061548&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Muddy Ck at Creek Crossing Ln nr Sachse, TX",USGS,10.49,"https://waterservices.usgs.gov/nwis/iv/?sites=08061548&parameterCd=00065&format=waterml,2.0&period=P7D",US08061548,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08061548,,,,32.98586,-96.55642,757,-96.5564167002952,32.9858610997166
44.5,"https://waterservices.usgs.gov/nwis/iv/?sites=08061551&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08061551&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"E Fk Trinity Rv blw Lk Ray Hubbard nr Forney, TX",USGS,7.02,"https://waterservices.usgs.gov/nwis/iv/?sites=08061551&parameterCd=00065&format=waterml,2.0&period=P7D",US08061551,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08061551,,,,32.79861,-96.49416,758,-96.4941667003121,32.7986110997806
90.1,"https://waterservices.usgs.gov/nwis/iv/?sites=08061750&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08061750&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"E Fk Trinity Rv nr Forney, TX",USGS,4.22,"https://waterservices.usgs.gov/nwis/iv/?sites=08061750&parameterCd=00065&format=waterml,2.0&period=P7D",US08061750,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08061750,,,,32.7743,-96.5036,759,-96.5035990997286,32.7742947000717
83.1,"https://waterservices.usgs.gov/nwis/iv/?sites=08062000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08062000&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"E Fk Trinity Rv nr Crandall, TX",USGS,1.4,"https://waterservices.usgs.gov/nwis/iv/?sites=08062000&parameterCd=00065&format=waterml,2.0&period=P7D",US08062000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08062000,,,,32.63874,-96.48527,760,-96.4852651001257,32.6387441999367
728,"https://waterservices.usgs.gov/nwis/iv/?sites=08062500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08062500&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Trinity Rv nr Rosser, TX",USGS,3.31,"https://waterservices.usgs.gov/nwis/iv/?sites=08062500&parameterCd=00065&format=waterml,2.0&period=P7D",US08062500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08062500,,,,32.42653,-96.46304,761,-96.4630415004454,32.4265298799687
765,"https://waterservices.usgs.gov/nwis/iv/?sites=08062575&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08062575&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Trinity Rv at W Cedar Creek Pkwy nr Dosser, TX",USGS,14.92,"https://waterservices.usgs.gov/nwis/iv/?sites=08062575&parameterCd=00065&format=waterml,2.0&period=P7D",US08062575,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08062575,,,,32.31667,-96.35931,762,-96.3593056001308,32.3166666696888
899,"https://waterservices.usgs.gov/nwis/iv/?sites=08062700&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08062700&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Trinity Rv at Trinidad, TX",USGS,7.97,"https://waterservices.usgs.gov/nwis/iv/?sites=08062700&parameterCd=00065&format=waterml,2.0&period=P7D",US08062700,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08062700,,,,32.14765,-96.10247,763,-96.1024707997176,32.1476525497614
0.08,"https://waterservices.usgs.gov/nwis/iv/?sites=08062800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08062800&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Cedar Ck nr Kemp, TX",USGS,1.47,"https://waterservices.usgs.gov/nwis/iv/?sites=08062800&parameterCd=00065&format=waterml,2.0&period=P7D",US08062800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08062800,,,,32.50347,-96.11275,764,-96.1127508000288,32.5034712901283
1.62,"https://waterservices.usgs.gov/nwis/iv/?sites=08062895&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08062895&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Kings Ck at SH 34 nr Kaufman, TX",USGS,53.26,"https://waterservices.usgs.gov/nwis/iv/?sites=08062895&parameterCd=00065&format=waterml,2.0&period=P7D",US08062895,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08062895,,,,32.55611,-96.33889,765,-96.3388888996608,32.5561111001177
,"https://waterservices.usgs.gov/nwis/iv/?sites=08063030&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063030&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Ash Ck at Hwy 171 nr Malone, TX",USGS,42.71,"https://waterservices.usgs.gov/nwis/iv/?sites=08063030&parameterCd=00065&format=waterml,2.0&period=P7D",US08063030,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063030,,,,31.90956,-96.88146,766,-96.881463900405,31.9095583296774
,"https://waterservices.usgs.gov/nwis/iv/?sites=08063040&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063040&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Richland Ck at Hwy 22 nr Mertens, TX",USGS,11.75,"https://waterservices.usgs.gov/nwis/iv/?sites=08063040&parameterCd=00065&format=waterml,2.0&period=P7D",US08063040,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063040,,,,32.05467,-96.90652,767,-96.9065194003909,32.0546694396927
,"https://waterservices.usgs.gov/nwis/iv/?sites=08063048&parameterCd=00060&format=waterml,2.0","TX, USA",,12/7/2021 11:45:00 PM,,"White Rk Ck at FM 308 nr Irene, TX",USGS,,"https://waterservices.usgs.gov/nwis/iv/?sites=08063048&parameterCd=00065&format=waterml,2.0&period=P7D",US08063048,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063048,,,,31.97806,-96.87334,768,-96.8733332999724,31.9780555602931
3.66,"https://waterservices.usgs.gov/nwis/iv/?sites=08063100&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063100&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Richland Ck nr Dawson, TX",USGS,1.4,"https://waterservices.usgs.gov/nwis/iv/?sites=08063100&parameterCd=00065&format=waterml,2.0&period=P7D",US08063100,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063100,,,,31.93849,-96.68138,769,-96.6813787002188,31.9384908001155
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08063460&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063460&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Richland Ck at CR 0030 nr Richland, TX",USGS,10.35,"https://waterservices.usgs.gov/nwis/iv/?sites=08063460&parameterCd=00065&format=waterml,2.0&period=P7D",US08063460,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063460,,,,31.967,-96.47514,770,-96.4751389003742,31.9669999998789
3.63,"https://waterservices.usgs.gov/nwis/iv/?sites=08063562&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063562&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Chambers Ck at FM 55 nr Avalon, TX",USGS,55.03,"https://waterservices.usgs.gov/nwis/iv/?sites=08063562&parameterCd=00065&format=waterml,2.0&period=P7D",US08063562,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063562,,,,32.16465,-96.76201,771,-96.7620055997495,32.1646500003263
0.57,"https://waterservices.usgs.gov/nwis/iv/?sites=08063590&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063590&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Waxahachie Ck at Waxahachie, TX",USGS,5.83,"https://waterservices.usgs.gov/nwis/iv/?sites=08063590&parameterCd=00065&format=waterml,2.0&period=P7D",US08063590,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063590,,,,32.38222,-96.85056,772,-96.850555599662,32.382222199911
1.33,"https://waterservices.usgs.gov/nwis/iv/?sites=08063800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08063800&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Waxahachie Ck nr Bardwell, TX",USGS,15.68,"https://waterservices.usgs.gov/nwis/iv/?sites=08063800&parameterCd=00065&format=waterml,2.0&period=P7D",US08063800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08063800,,,,32.24348,-96.64027,773,-96.64026760038,32.2434807000735
6.8,"https://waterservices.usgs.gov/nwis/iv/?sites=08064100&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08064100&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Chambers Ck nr Rice, TX",USGS,5.14,"https://waterservices.usgs.gov/nwis/iv/?sites=08064100&parameterCd=00065&format=waterml,2.0&period=P7D",US08064100,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08064100,,,,32.19848,-96.52026,774,-96.5202639001762,32.1984822996408
719,"https://waterservices.usgs.gov/nwis/iv/?sites=08064570&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08064570&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Trinity Rv at Hwy 287 nr Cayuga, TX",USGS,31.08,"https://waterservices.usgs.gov/nwis/iv/?sites=08064570&parameterCd=00065&format=waterml,2.0&period=P7D",US08064570,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08064570,,,,31.96708,-96.04716,775,-96.0471667001737,31.9670833296587
0.38,"https://waterservices.usgs.gov/nwis/iv/?sites=08064700&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08064700&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Tehuacana Ck nr Streetman, TX",USGS,4.07,"https://waterservices.usgs.gov/nwis/iv/?sites=08064700&parameterCd=00065&format=waterml,2.0&period=P7D",US08064700,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08064700,,,,31.8485,-96.28998,776,-96.2899755003882,31.84849638016
844,"https://waterservices.usgs.gov/nwis/iv/?sites=08065000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08065000&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Trinity Rv nr Oakwood, TX",USGS,4.88,"https://waterservices.usgs.gov/nwis/iv/?sites=08065000&parameterCd=00065&format=waterml,2.0&period=P7D",US08065000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08065000,,,,31.64851,-95.78941,777,-95.7894028998228,31.6485059698714
9.18,"https://waterservices.usgs.gov/nwis/iv/?sites=08065200&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08065200&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"Upper Keechi Ck nr Oakwood, TX",USGS,6.62,"https://waterservices.usgs.gov/nwis/iv/?sites=08065200&parameterCd=00065&format=waterml,2.0&period=P7D",US08065200,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08065200,,,,31.5699,-95.88829,778,-95.8882938004329,31.5698961797776
785,"https://waterservices.usgs.gov/nwis/iv/?sites=08065350&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08065350&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Trinity Rv nr Crockett, TX",USGS,8.2,"https://waterservices.usgs.gov/nwis/iv/?sites=08065350&parameterCd=00065&format=waterml,2.0&period=P7D",US08065350,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08065350,,,,31.33851,-95.65634,779,-95.6563407002525,31.3385131903582
0.29,"https://waterservices.usgs.gov/nwis/iv/?sites=08065800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08065800&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Bedias Ck nr Madisonville, TX",USGS,1.77,"https://waterservices.usgs.gov/nwis/iv/?sites=08065800&parameterCd=00065&format=waterml,2.0&period=P7D",US08065800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08065800,,,,30.88472,-95.77778,780,-95.7777777999344,30.8847222003773
,"https://waterservices.usgs.gov/nwis/iv/?sites=08066000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08066000&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Trinity Rv at Riverside, TX",USGS,130.42,"https://waterservices.usgs.gov/nwis/iv/?sites=08066000&parameterCd=00065&format=waterml,2.0&period=P7D",US08066000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08066000,,,,30.85936,-95.39883,781,-95.3988300002329,30.8593551399244
0.21,"https://waterservices.usgs.gov/nwis/iv/?sites=08066175&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08066175&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Kickapoo Ck at Onalaska, TX",USGS,132.06,"https://waterservices.usgs.gov/nwis/iv/?sites=08066175&parameterCd=00065&format=waterml,2.0&period=P7D",US08066175,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08066175,,,,30.88675,-95.08039,782,-95.0803889002298,30.8867499998801
8.73,"https://waterservices.usgs.gov/nwis/iv/?sites=08066200&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08066200&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Long King Ck at Livingston, TX",USGS,3.04,"https://waterservices.usgs.gov/nwis/iv/?sites=08066200&parameterCd=00065&format=waterml,2.0&period=P7D",US08066200,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08066200,,,,30.71631,-94.95882,783,-94.9588236998901,30.7163060001277
1110,"https://waterservices.usgs.gov/nwis/iv/?sites=08066250&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08066250&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Trinity Rv nr Goodrich, TX",USGS,4.44,"https://waterservices.usgs.gov/nwis/iv/?sites=08066250&parameterCd=00065&format=waterml,2.0&period=P7D",US08066250,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08066250,,,,30.57215,-94.94882,784,-94.9488223003861,30.5721454403059
42.2,"https://waterservices.usgs.gov/nwis/iv/?sites=08066300&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08066300&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Menard Ck nr Rye, TX",USGS,8.73,"https://waterservices.usgs.gov/nwis/iv/?sites=08066300&parameterCd=00065&format=waterml,2.0&period=P7D",US08066300,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08066300,,,,30.48139,-94.77972,785,-94.7797221997132,30.4813888898839
1150,"https://waterservices.usgs.gov/nwis/iv/?sites=08066500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08066500&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Trinity Rv at Romayor, TX",USGS,10.83,"https://waterservices.usgs.gov/nwis/iv/?sites=08066500&parameterCd=00065&format=waterml,2.0&period=P7D",US08066500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08066500,,,,30.42521,-94.85076,786,-94.8507622003784,30.4252067001991
2010,"https://waterservices.usgs.gov/nwis/iv/?sites=08067000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08067000&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Trinity Rv at Liberty, TX",USGS,7.63,"https://waterservices.usgs.gov/nwis/iv/?sites=08067000&parameterCd=00065&format=waterml,2.0&period=P7D",US08067000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08067000,,,,30.05771,-94.81826,787,-94.8182566995517,30.0577153896863
902,"https://waterservices.usgs.gov/nwis/iv/?sites=08067070&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08067070&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"CWA Canal nr Dayton, TX",USGS,2.79,"https://waterservices.usgs.gov/nwis/iv/?sites=08067070&parameterCd=00065&format=waterml,2.0&period=P7D",US08067070,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08067070,,,,29.96133,-94.8102,788,-94.8102002999616,29.9613289798227
,"https://waterservices.usgs.gov/nwis/iv/?sites=08067100&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08067100&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Trinity Rv nr Moss Bluff, TX",USGS,3.5,"https://waterservices.usgs.gov/nwis/iv/?sites=08067100&parameterCd=00065&format=waterml,2.0&period=P7D",US08067100,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08067100,,,,29.94188,-94.77437,789,-94.7743660002215,29.9418846998019
